Timestamp(ms),Current(uA)
779,6648.210
780,6635.728
781,6637.822
782,6650.869
783,6649.670
784,6646.569
785,6656.229
786,6643.505
787,6644.008
788,6639.796
789,6658.647
790,6660.264
791,6654.151
792,6653.596
793,6656.946
794,6655.464
795,6644.784
796,6653.980
797,6656.873
798,6655.356
799,6656.704
800,6658.468
801,6660.110
802,6654.517
803,6645.135
804,6653.819
805,6648.437
806,6646.200
807,6655.813
808,6658.871
809,6651.708
810,6660.481
811,6657.844
812,6669.946
813,6666.128
814,6658.555
815,6649.397
816,6654.853
817,6648.579
818,6651.290
819,6649.402
820,6644.223
821,6659.504
822,6659.439
823,6659.839
824,6669.164
825,6670.924
826,6655.851
827,6648.796
828,6651.838
829,6644.715
830,6650.690
831,6660.034
832,6660.637
833,6649.393
834,6638.329
835,6637.089
836,6641.467
837,6641.455
838,6648.639
839,6654.552
840,6661.299
841,6647.013
842,6653.099
843,6644.070
844,6652.440
845,6649.646
846,6646.882
847,6650.775
848,6646.630
849,6645.440
850,6651.419
851,6641.877
852,6657.542
853,6648.552
854,6645.842
855,6645.879
856,6650.421
857,6638.040
858,6650.918
859,6648.029
860,6633.414
861,6640.297
862,6646.095
863,6648.354
864,6645.871
865,6650.251
866,6640.205
867,6648.468
868,6654.957
869,6659.114
870,6653.657
871,6647.241
872,6642.249
873,6647.083
874,6651.973
875,6647.355
876,6643.958
877,6650.582
878,6647.588
879,6802.271
880,6769.370
881,6688.978
882,6663.427
883,6651.844
884,6642.532
885,6654.255
886,6642.995
887,6640.681
888,6641.352
889,6648.492
890,6658.018
891,6659.893
892,6658.584
893,6765.944
894,7385.320
895,7723.928
896,7864.383
897,7908.833
898,7930.186
899,7934.553
900,7946.570
901,7949.330
902,7951.633
903,7947.585
904,7941.523
905,7940.301
906,7938.576
907,7938.292
908,7942.359
909,7946.977
910,7947.966
911,7945.378
912,7952.786
913,7946.512
914,7942.600
915,7935.687
916,7939.863
917,7935.195
918,7948.089
919,7959.914
920,7939.880
921,7927.416
922,7936.073
923,7945.784
924,7936.177
925,7944.150
926,7939.970
927,7947.347
928,7950.108
929,7949.494
930,7940.950
931,7940.742
932,7937.578
933,7945.915
934,7942.939
935,7941.067
936,7949.293
937,7943.824
938,7939.100
939,7946.038
940,7942.583
941,7942.422
942,7945.861
943,7944.046
944,7949.545
945,7948.538
946,7943.356
947,7953.482
948,7943.660
949,7955.522
950,7950.899
951,7952.391
952,7950.670
953,7949.663
954,7949.694
955,7944.716
956,7946.104
957,7949.780
958,7933.102
959,7934.270
960,7941.059
961,7937.402
962,7923.299
963,7924.082
964,7932.759
965,7927.090
966,7923.728
967,7929.766
968,7934.113
969,7931.761
970,7924.006
971,7924.537
972,7922.794
973,7928.379
974,7933.330
975,7942.119
976,7927.082
977,7922.953
978,7920.731
979,7920.634
980,7916.872
981,7929.716
982,7938.044
983,7917.275
984,7922.800
985,7925.047
986,7915.318
987,7915.705
988,7921.190
989,7937.449
990,7930.173
991,7932.548
992,7922.953
993,7920.496
994,7924.425
995,7922.851
996,7924.994
997,7914.006
998,7920.178
999,7924.369
1000,7919.895
1001,7927.998
1002,7925.068
1003,7917.000
1004,7914.972
1005,7926.151
1006,7923.165
1007,7925.067
1008,7926.822
1009,7922.132
1010,7921.045
1011,7932.304
1012,7925.209
1013,7920.727
1014,7924.649
1015,7921.479
1016,7926.230
1017,7926.512
1018,7921.435
1019,7924.542
1020,7934.803
1021,7932.460
1022,7929.030
1023,7928.462
1024,7926.568
1025,7950.208
1026,7946.669
1027,7939.485
1028,7940.228
1029,7942.885
1030,7941.354
1031,7934.019
1032,7934.913
1033,7939.307
1034,7931.889
1035,7924.242
1036,7936.255
1037,7930.849
1038,7918.644
1039,7932.165
