Timestamp(ms),Current(uA)
1264,22430.943
1265,22280.041
1266,22351.533
1267,22507.188
1268,22613.320
1269,22377.574
1270,22279.385
1271,22424.568
1272,22558.252
1273,22527.451
1274,22327.125
1275,22321.156
1276,22488.004
1277,22619.146
1278,22445.150
1279,22275.117
1280,22386.793
1281,22552.469
1282,22542.529
1283,22388.252
1284,22277.369
1285,22382.807
1286,24710.830
1287,29232.865
1288,32532.012
1289,32296.551
1290,32026.781
1291,31770.266
1292,31715.986
1293,32070.219
1294,32233.402
1295,32503.766
1296,32660.621
1297,32701.715
1298,32559.299
1299,32361.295
1300,31913.301
1301,31597.936
1302,31471.127
1303,31465.533
1304,31400.193
1305,31352.328
1306,31357.930
1307,31378.170
1308,31394.158
1309,31300.873
1310,31325.951
1311,31371.090
1312,31369.947
1313,31413.295
1314,31314.910
1315,31321.635
1316,31369.441
1317,31370.883
1318,31398.521
1319,31356.951
1320,31385.340
1321,31401.195
1322,31357.199
1323,31376.342
1324,31353.400
1325,31372.545
1326,31391.195
1327,31564.828
1328,31696.506
1329,31947.711
1330,31806.895
1331,31580.436
1332,31645.949
1333,32338.316
1334,32696.420
1335,32852.387
1336,32922.328
1337,32908.199
1338,32935.109
1339,32949.602
1340,32933.324
1341,32950.723
1342,32471.693
1343,32287.383
1344,32175.984
1345,32700.031
1346,32365.875
1347,31824.229
1348,31578.662
1349,31604.340
1350,31521.787
1351,31729.289
1352,32436.199
1353,32708.969
1354,32805.836
1355,32577.146
1356,31957.330
1357,31721.111
1358,32295.777
1359,35185.516
1360,36061.285
1361,36167.730
1362,38763.250
1363,37550.551
1364,35899.176
1365,35375.078
1366,35139.234
1367,35013.867
1368,34472.387
1369,34479.129
1370,34756.676
1371,34623.512
1372,34326.828
1373,35234.672
1374,38587.320
1375,39594.445
1376,39138.809
1377,37232.379
1378,35675.625
1379,35380.363
1380,34959.023
1381,34795.961
1382,34446.262
1383,35010.824
1384,34886.426
1385,36336.477
1386,39201.559
1387,39373.258
1388,39007.391
1389,36692.840
1390,35905.277
1391,35470.223
1392,39214.000
1393,46125.281
1394,50559.566
1395,46467.160
1396,43698.203
1397,42098.863
1398,40721.309
1399,37942.836
1400,36914.875
1401,36223.469
1402,35638.844
1403,35803.379
1404,35966.805
1405,36468.691
1406,36055.563
1407,36600.176
1408,36416.723
1409,39644.375
1410,41574.547
1411,41305.691
1412,39199.555
1413,37710.086
1414,37240.273
1415,36897.977
1416,36551.535
1417,37064.043
1418,36957.918
1419,37439.688
1420,37595.996
1421,37394.195
1422,39058.477
1423,41842.691
1424,41788.266
1425,41414.891
1426,39249.086
1427,38613.758
1428,38117.957
1429,38028.641
1430,37748.199
1431,37634.930
1432,37464.273
1433,40092.227
1434,43180.227
1435,44582.645
1436,43816.172
1437,40472.688
1438,39375.637
1439,39452.000
1440,39089.395
1441,40051.902
1442,40782.996
1443,39917.039
1444,42560.023
1445,44133.141
1446,45488.688
1447,44164.078
1448,41275.074
1449,42559.219
1450,44965.039
1451,46115.543
1452,45014.133
1453,42503.422
1454,40412.266
1455,39640.887
1456,39431.137
1457,39605.004
1458,43255.438
1459,45299.996
1460,45448.855
1461,46234.496
1462,44531.461
1463,41904.207
1464,40654.602
1465,42630.992
1466,42027.551
1467,41109.586
1468,41018.961
1469,40531.594
1470,40467.363
1471,40741.746
1472,41309.285
1473,41421.477
1474,41034.723
1475,40761.785
1476,40910.414
1477,40934.586
1478,42051.938
1479,41593.578
1480,41170.102
1481,41374.449
1482,41426.250
1483,41751.016
1484,41983.406
1485,41739.492
1486,41770.473
1487,41836.332
1488,41979.219
1489,41864.141
1490,45899.426
1491,48316.180
1492,47379.063
1493,45087.000
1494,44094.215
1495,42997.520
1496,42709.109
1497,42423.059
1498,43078.988
1499,42873.727
1500,42680.500
1501,42570.777
1502,42935.629
1503,44314.066
1504,43719.578
1505,43250.168
1506,43091.219
1507,43422.672
1508,43453.539
1509,43694.074
